"Notes"	"State"	"State Code"	"Year"	"Year Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"2009"	"2009"	"Undetermined "	"4"	57	1346717	4.2
	"Hawaii"	"15"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	9222	1346717	684.8
	"Hawaii"	"15"	"2010"	"2010"	"Unintentional"	"1"	432	1360301	31.8
	"Hawaii"	"15"	"2010"	"2010"	"Suicide"	"2"	207	1360301	15.2
	"Hawaii"	"15"	"2010"	"2010"	"Homicide"	"3"	24	1360301	1.8
	"Hawaii"	"15"	"2010"	"2010"	"Undetermined "	"4"	56	1360301	4.1
	"Hawaii"	"15"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	8897	1360301	654.0
	"Hawaii"	"15"	"2011"	"2011"	"Unintentional"	"1"	517	1374810	37.6
	"Hawaii"	"15"	"2011"	"2011"	"Suicide"	"2"	181	1374810	13.2
	"Hawaii"	"15"	"2011"	"2011"	"Homicide"	"3"	18	1374810	Unreliable
	"Hawaii"	"15"	"2011"	"2011"	"Undetermined "	"4"	65	1374810	4.7
	"Hawaii"	"15"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	9138	1374810	664.7
	"Hawaii"	"15"	"2012"	"2012"	"Unintentional"	"1"	458	1392313	32.9
	"Hawaii"	"15"	"2012"	"2012"	"Suicide"	"2"	190	1392313	13.6
	"Hawaii"	"15"	"2012"	"2012"	"Homicide"	"3"	22	1392313	1.6
	"Hawaii"	"15"	"2012"	"2012"	"Undetermined "	"4"	51	1392313	3.7
	"Hawaii"	"15"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	9550	1392313	685.9
	"Hawaii"	"15"	"2013"	"2013"	"Unintentional"	"1"	467	1404054	33.3
	"Hawaii"	"15"	"2013"	"2013"	"Suicide"	"2"	171	1404054	12.2
	"Hawaii"	"15"	"2013"	"2013"	"Homicide"	"3"	33	1404054	2.4
	"Hawaii"	"15"	"2013"	"2013"	"Undetermined "	"4"	24	1404054	1.7
	"Hawaii"	"15"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	9808	1404054	698.5
	"Hawaii"	"15"	"2014"	"2014"	"Unintentional"	"1"	476	1419561	33.5
	"Hawaii"	"15"	"2014"	"2014"	"Suicide"	"2"	204	1419561	14.4
	"Hawaii"	"15"	"2014"	"2014"	"Homicide"	"3"	30	1419561	2.1
	"Hawaii"	"15"	"2014"	"2014"	"Undetermined "	"4"	22	1419561	1.5
	"Hawaii"	"15"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	10034	1419561	706.8
	"Hawaii"	"15"	"2015"	"2015"	"Unintentional"	"1"	536	1431603	37.4
	"Hawaii"	"15"	"2015"	"2015"	"Suicide"	"2"	201	1431603	14.0
	"Hawaii"	"15"	"2015"	"2015"	"Homicide"	"3"	31	1431603	2.2
	"Hawaii"	"15"	"2015"	"2015"	"Undetermined "	"4"	28	1431603	2.0
	"Hawaii"	"15"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	10254	1431603	716.3
	"Hawaii"	"15"	"2016"	"2016"	"Unintentional"	"1"	577	1428557	40.4
	"Hawaii"	"15"	"2016"	"2016"	"Suicide"	"2"	174	1428557	12.2
	"Hawaii"	"15"	"2016"	"2016"	"Homicide"	"3"	39	1428557	2.7
	"Hawaii"	"15"	"2016"	"2016"	"Undetermined "	"4"	19	1428557	Unreliable
	"Hawaii"	"15"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	10099	1428557	706.9
	"Hawaii"	"15"	"2017"	"2017"	"Unintentional"	"1"	585	1427538	41.0
	"Hawaii"	"15"	"2017"	"2017"	"Suicide"	"2"	227	1427538	15.9
	"Hawaii"	"15"	"2017"	"2017"	"Homicide"	"3"	35	1427538	2.5
	"Hawaii"	"15"	"2017"	"2017"	"Undetermined "	"4"	31	1427538	2.2
	"Hawaii"	"15"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	10508	1427538	736.1
	"Hawaii"	"15"	"2018"	"2018"	"Unintentional"	"1"	625	1420491	44.0
	"Hawaii"	"15"	"2018"	"2018"	"Suicide"	"2"	176	1420491	12.4
	"Hawaii"	"15"	"2018"	"2018"	"Homicide"	"3"	40	1420491	2.8
	"Hawaii"	"15"	"2018"	"2018"	"Undetermined "	"4"	16	1420491	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	10550	1420491	742.7
	"Idaho"	"16"	"1999"	"1999"	"Unintentional"	"1"	597	1275674	46.8
	"Idaho"	"16"	"1999"	"1999"	"Suicide"	"2"	181	1275674	14.2
	"Idaho"	"16"	"1999"	"1999"	"Homicide"	"3"	31	1275674	2.4
	"Idaho"	"16"	"1999"	"1999"	"Undetermined "	"4"	14	1275674	Unreliable
	"Idaho"	"16"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	8755	1275674	686.3
	"Idaho"	"16"	"2000"	"2000"	"Unintentional"	"1"	518	1293953	40.0
	"Idaho"	"16"	"2000"	"2000"	"Suicide"	"2"	167	1293953	12.9
	"Idaho"	"16"	"2000"	"2000"	"Homicide"	"3"	24	1293953	1.9
	"Idaho"	"16"	"2000"	"2000"	"Undetermined "	"4"	14	1293953	Unreliable
	"Idaho"	"16"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	8838	1293953	683.0
	"Idaho"	"16"	"2001"	"2001"	"Unintentional"	"1"	568	1319962	43.0
	"Idaho"	"16"	"2001"	"2001"	"Suicide"	"2"	210	1319962	15.9
	"Idaho"	"16"	"2001"	"2001"	"Homicide"	"3"	41	1319962	3.1
	"Idaho"	"16"	"2001"	"2001"	"Undetermined "	"4"	21	1319962	1.6
	"Idaho"	"16"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	8909	1319962	674.9
	"Idaho"	"16"	"2002"	"2002"	"Unintentional"	"1"	611	1340372	45.6
	"Idaho"	"16"	"2002"	"2002"	"Suicide"	"2"	202	1340372	15.1
	"Idaho"	"16"	"2002"	"2002"	"Homicide"	"3"	32	1340372	2.4
	"Idaho"	"16"	"2002"	"2002"	"Undetermined "	"4"	28	1340372	2.1
	"Idaho"	"16"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	9048	1340372	675.0
	"Idaho"	"16"	"2003"	"2003"	"Unintentional"	"1"	605	1363380	44.4
	"Idaho"	"16"	"2003"	"2003"	"Suicide"	"2"	217	1363380	15.9
	"Idaho"	"16"	"2003"	"2003"	"Homicide"	"3"	33	1363380	2.4
	"Idaho"	"16"	"2003"	"2003"	"Undetermined "	"4"	31	1363380	2.3
	"Idaho"	"16"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	9491	1363380	696.1
	"Idaho"	"16"	"2004"	"2004"	"Unintentional"	"1"	593	1391802	42.6
	"Idaho"	"16"	"2004"	"2004"	"Suicide"	"2"	236	1391802	17.0
	"Idaho"	"16"	"2004"	"2004"	"Homicide"	"3"	31	1391802	2.2
	"Idaho"	"16"	"2004"	"2004"	"Undetermined "	"4"	26	1391802	1.9
	"Idaho"	"16"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	9139	1391802	656.6
	"Idaho"	"16"	"2005"	"2005"	"Unintentional"	"1"	606	1428241	42.4
	"Idaho"	"16"	"2005"	"2005"	"Suicide"	"2"	228	1428241	16.0
	"Idaho"	"16"	"2005"	"2005"	"Homicide"	"3"	45	1428241	3.2
	"Idaho"	"16"	"2005"	"2005"	"Undetermined "	"4"	28	1428241	2.0
	"Idaho"	"16"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	9648	1428241	675.5
	"Idaho"	"16"	"2006"	"2006"	"Unintentional"	"1"	682	1468669	46.4
	"Idaho"	"16"	"2006"	"2006"	"Suicide"	"2"	222	1468669	15.1
	"Idaho"	"16"	"2006"	"2006"	"Homicide"	"3"	38	1468669	2.6
	"Idaho"	"16"	"2006"	"2006"	"Undetermined "	"4"	29	1468669	2.0
	"Idaho"	"16"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	9639	1468669	656.3
	"Idaho"	"16"	"2007"	"2007"	"Unintentional"	"1"	641	1505105	42.6
	"Idaho"	"16"	"2007"	"2007"	"Suicide"	"2"	223	1505105	14.8
	"Idaho"	"16"	"2007"	"2007"	"Homicide"	"3"	48	1505105	3.2
	"Idaho"	"16"	"2007"	"2007"	"Undetermined "	"4"	24	1505105	1.6
	"Idaho"	"16"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	9882	1505105	656.6
	"Idaho"	"16"	"2008"	"2008"	"Unintentional"	"1"	649	1534320	42.3
	"Idaho"	"16"	"2008"	"2008"	"Suicide"	"2"	252	1534320	16.4
	"Idaho"	"16"	"2008"	"2008"	"Homicide"	"3"	25	1534320	1.6
	"Idaho"	"16"	"2008"	"2008"	"Undetermined "	"4"	32	1534320	2.1
	"Idaho"	"16"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	9997	1534320	651.6
	"Idaho"	"16"	"2009"	"2009"	"Unintentional"	"1"	670	1554439	43.1
	"Idaho"	"16"	"2009"	"2009"	"Suicide"	"2"	304	1554439	19.6
	"Idaho"	"16"	"2009"	"2009"	"Homicide"	"3"	22	1554439	1.4
	"Idaho"	"16"	"2009"	"2009"	"Undetermined "	"4"	35	1554439	2.3
	"Idaho"	"16"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	10063	1554439	647.4
	"Idaho"	"16"	"2010"	"2010"	"Unintentional"	"1"	654	1567582	41.7
	"Idaho"	"16"	"2010"	"2010"	"Suicide"	"2"	290	1567582	18.5
	"Idaho"	"16"	"2010"	"2010"	"Homicide"	"3"	23	1567582	1.5
	"Idaho"	"16"	"2010"	"2010"	"Undetermined "	"4"	34	1567582	2.2
	"Idaho"	"16"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	10428	1567582	665.2
	"Idaho"	"16"	"2011"	"2011"	"Unintentional"	"1"	710	1584985	44.8
	"Idaho"	"16"	"2011"	"2011"	"Suicide"	"2"	281	1584985	17.7
	"Idaho"	"16"	"2011"	"2011"	"Homicide"	"3"	29	1584985	1.8
	"Idaho"	"16"	"2011"	"2011"	"Undetermined "	"4"	41	1584985	2.6
	"Idaho"	"16"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	10963	1584985	691.7
	"Idaho"	"16"	"2012"	"2012"	"Unintentional"	"1"	699	1595728	43.8
	"Idaho"	"16"	"2012"	"2012"	"Suicide"	"2"	297	1595728	18.6
	"Idaho"	"16"	"2012"	"2012"	"Homicide"	"3"	34	1595728	2.1
	"Idaho"	"16"	"2012"	"2012"	"Undetermined "	"4"	44	1595728	2.8
	"Idaho"	"16"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	10919	1595728	684.3
	"Idaho"	"16"	"2013"	"2013"	"Unintentional"	"1"	776	1612136	48.1
	"Idaho"	"16"	"2013"	"2013"	"Suicide"	"2"	308	1612136	19.1
	"Idaho"	"16"	"2013"	"2013"	"Homicide"	"3"	31	1612136	1.9
	"Idaho"	"16"	"2013"	"2013"	"Undetermined "	"4"	35	1612136	2.2
	"Idaho"	"16"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	11280	1612136	699.7
	"Idaho"	"16"	"2014"	"2014"	"Unintentional"	"1"	765	1634464	46.8
	"Idaho"	"16"	"2014"	"2014"	"Suicide"	"2"	320	1634464	19.6
	"Idaho"	"16"	"2014"	"2014"	"Homicide"	"3"	36	1634464	2.2
	"Idaho"	"16"	"2014"	"2014"	"Undetermined "	"4"	31	1634464	1.9
	"Idaho"	"16"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	11457	1634464	701.0
	"Idaho"	"16"	"2015"	"2015"	"Unintentional"	"1"	746	1654930	45.1
	"Idaho"	"16"	"2015"	"2015"	"Suicide"	"2"	359	1654930	21.7
	"Idaho"	"16"	"2015"	"2015"	"Homicide"	"3"	33	1654930	2.0
	"Idaho"	"16"	"2015"	"2015"	"Undetermined "	"4"	31	1654930	1.9
	"Idaho"	"16"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	11853	1654930	716.2
	"Idaho"	"16"	"2016"	"2016"	"Unintentional"	"1"	849	1683140	50.4
	"Idaho"	"16"	"2016"	"2016"	"Suicide"	"2"	351	1683140	20.9
	"Idaho"	"16"	"2016"	"2016"	"Homicide"	"3"	30	1683140	1.8
	"Idaho"	"16"	"2016"	"2016"	"Undetermined "	"4"	30	1683140	1.8
	"Idaho"	"16"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	12100	1683140	718.9
	"Idaho"	"16"	"2017"	"2017"	"Unintentional"	"1"	876	1716943	51.0
	"Idaho"	"16"	"2017"	"2017"	"Suicide"	"2"	392	1716943	22.8
	"Idaho"	"16"	"2017"	"2017"	"Homicide"	"3"	50	1716943	2.9
	"Idaho"	"16"	"2017"	"2017"	"Undetermined "	"4"	28	1716943	1.6
	"Idaho"	"16"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	12662	1716943	737.5
	"Idaho"	"16"	"2018"	"2018"	"Unintentional"	"1"	889	1754208	50.7
	"Idaho"	"16"	"2018"	"2018"	"Suicide"	"2"	417	1754208	23.8
	"Idaho"	"16"	"2018"	"2018"	"Homicide"	"3"	41	1754208	2.3
	"Idaho"	"16"	"2018"	"2018"	"Undetermined "	"4"	22	1754208	1.3
	"Idaho"	"16"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	12885	1754208	734.5
	"Illinois"	"17"	"1999"	"1999"	"Unintentional"	"1"	4125	12359020	33.4
	"Illinois"	"17"	"1999"	"1999"	"Suicide"	"2"	1020	12359020	8.3
	"Illinois"	"17"	"1999"	"1999"	"Homicide"	"3"	1023	12359020	8.3
	"Illinois"	"17"	"1999"	"1999"	"Undetermined "	"4"	109	12359020	0.9
	"Illinois"	"17"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	102152	12359020	826.5
	"Illinois"	"17"	"2000"	"2000"	"Unintentional"	"1"	4041	12419293	32.5
	"Illinois"	"17"	"2000"	"2000"	"Suicide"	"2"	1003	12419293	8.1
	"Illinois"	"17"	"2000"	"2000"	"Homicide"	"3"	991	12419293	8.0
	"Illinois"	"17"	"2000"	"2000"	"Undetermined "	"4"	99	12419293	0.8
	"Illinois"	"17"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	100494	12419293	809.2
	"Illinois"	"17"	"2001"	"2001"	"Unintentional"	"1"	4077	12488445	32.6
	"Illinois"	"17"	"2001"	"2001"	"Suicide"	"2"	1139	12488445	9.1
	"Illinois"	"17"	"2001"	"2001"	"Homicide"	"3"	1087	12488445	8.7
	"Illinois"	"17"	"2001"	"2001"	"Undetermined "	"4"	126	12488445	1.0
	"Illinois"	"17"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	98992	12488445	792.7
	"Illinois"	"17"	"2002"	"2002"	"Unintentional"	"1"	4222	12525556	33.7
	"Illinois"	"17"	"2002"	"2002"	"Suicide"	"2"	1145	12525556	9.1
	"Illinois"	"17"	"2002"	"2002"	"Homicide"	"3"	1016	12525556	8.1
	"Illinois"	"17"	"2002"	"2002"	"Undetermined "	"4"	130	12525556	1.0
	"Illinois"	"17"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	100146	12525556	799.5
	"Illinois"	"17"	"2003"	"2003"	"Unintentional"	"1"	3942	12556006	31.4
	"Illinois"	"17"	"2003"	"2003"	"Suicide"	"2"	1011	12556006	8.1
	"Illinois"	"17"	"2003"	"2003"	"Homicide"	"3"	966	12556006	7.7
	"Illinois"	"17"	"2003"	"2003"	"Undetermined "	"4"	90	12556006	0.7
	"Illinois"	"17"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	99307	12556006	790.9
	"Illinois"	"17"	"2004"	"2004"	"Unintentional"	"1"	4133	12589773	32.8
	"Illinois"	"17"	"2004"	"2004"	"Suicide"	"2"	1028	12589773	8.2
	"Illinois"	"17"	"2004"	"2004"	"Homicide"	"3"	871	12589773	6.9
	"Illinois"	"17"	"2004"	"2004"	"Undetermined "	"4"	98	12589773	0.8
	"Illinois"	"17"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	96534	12589773	766.8
	"Illinois"	"17"	"2005"	"2005"	"Unintentional"	"1"	4182	12609903	33.2
	"Illinois"	"17"	"2005"	"2005"	"Suicide"	"2"	1086	12609903	8.6
	"Illinois"	"17"	"2005"	"2005"	"Homicide"	"3"	866	12609903	6.9
	"Illinois"	"17"	"2005"	"2005"	"Undetermined "	"4"	91	12609903	0.7
	"Illinois"	"17"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	97748	12609903	775.2
	"Illinois"	"17"	"2006"	"2006"	"Unintentional"	"1"	4451	12643955	35.2
	"Illinois"	"17"	"2006"	"2006"	"Suicide"	"2"	1010	12643955	8.0
	"Illinois"	"17"	"2006"	"2006"	"Homicide"	"3"	865	12643955	6.8
	"Illinois"	"17"	"2006"	"2006"	"Undetermined "	"4"	72	12643955	0.6
	"Illinois"	"17"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	95768	12643955	757.4
	"Illinois"	"17"	"2007"	"2007"	"Unintentional"	"1"	4367	12695866	34.4
	"Illinois"	"17"	"2007"	"2007"	"Suicide"	"2"	1108	12695866	8.7
	"Illinois"	"17"	"2007"	"2007"	"Homicide"	"3"	863	12695866	6.8
	"Illinois"	"17"	"2007"	"2007"	"Undetermined "	"4"	75	12695866	0.6
	"Illinois"	"17"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	94082	12695866	741.0
	"Illinois"	"17"	"2008"	"2008"	"Unintentional"	"1"	4218	12747038	33.1
	"Illinois"	"17"	"2008"	"2008"	"Suicide"	"2"	1198	12747038	9.4
	"Illinois"	"17"	"2008"	"2008"	"Homicide"	"3"	872	12747038	6.8
	"Illinois"	"17"	"2008"	"2008"	"Undetermined "	"4"	143	12747038	1.1
	"Illinois"	"17"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	12	12747038	Unreliable
	"Illinois"	"17"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	97028	12747038	761.2
	"Illinois"	"17"	"2009"	"2009"	"Unintentional"	"1"	3961	12796778	31.0
	"Illinois"	"17"	"2009"	"2009"	"Suicide"	"2"	1177	12796778	9.2
	"Illinois"	"17"	"2009"	"2009"	"Homicide"	"3"	881	12796778	6.9
	"Illinois"	"17"	"2009"	"2009"	"Undetermined "	"4"	149	12796778	1.2
	"Illinois"	"17"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	11	12796778	Unreliable
	"Illinois"	"17"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	93877	12796778	733.6
	"Illinois"	"17"	"2010"	"2010"	"Unintentional"	"1"	3997	12830632	31.2
	"Illinois"	"17"	"2010"	"2010"	"Suicide"	"2"	1178	12830632	9.2
	"Illinois"	"17"	"2010"	"2010"	"Homicide"	"3"	783	12830632	6.1
	"Illinois"	"17"	"2010"	"2010"	"Undetermined "	"4"	141	12830632	1.1
	"Illinois"	"17"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	10	12830632	Unreliable
	"Illinois"	"17"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	93822	12830632	731.2
	"Illinois"	"17"	"2011"	"2011"	"Unintentional"	"1"	4166	12869257	32.4
	"Illinois"	"17"	"2011"	"2011"	"Suicide"	"2"	1226	12869257	9.5
	"Illinois"	"17"	"2011"	"2011"	"Homicide"	"3"	812	12869257	6.3
	"Illinois"	"17"	"2011"	"2011"	"Undetermined "	"4"	136	12869257	1.1
	"Illinois"	"17"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	18	12869257	Unreliable
	"Illinois"	"17"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	95548	12869257	742.5
	"Illinois"	"17"	"2012"	"2012"	"Unintentional"	"1"	4488	12875255	34.9
	"Illinois"	"17"	"2012"	"2012"	"Suicide"	"2"	1292	12875255	10.0
	"Illinois"	"17"	"2012"	"2012"	"Homicide"	"3"	832	12875255	6.5
	"Illinois"	"17"	"2012"	"2012"	"Undetermined "	"4"	141	12875255	1.1
	"Illinois"	"17"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	16	12875255	Unreliable
	"Illinois"	"17"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	95664	12875255	743.0
	"Illinois"	"17"	"2013"	"2013"	"Unintentional"	"1"	4511	12882135	35.0
	"Illinois"	"17"	"2013"	"2013"	"Suicide"	"2"	1321	12882135	10.3
	"Illinois"	"17"	"2013"	"2013"	"Homicide"	"3"	792	12882135	6.1
	"Illinois"	"17"	"2013"	"2013"	"Undetermined "	"4"	146	12882135	1.1
	"Illinois"	"17"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	16	12882135	Unreliable
	"Illinois"	"17"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	96615	12882135	750.0
	"Illinois"	"17"	"2014"	"2014"	"Unintentional"	"1"	4644	12880580	36.1
	"Illinois"	"17"	"2014"	"2014"	"Suicide"	"2"	1398	12880580	10.9
	"Illinois"	"17"	"2014"	"2014"	"Homicide"	"3"	792	12880580	6.1
	"Illinois"	"17"	"2014"	"2014"	"Undetermined "	"4"	138	12880580	1.1
	"Illinois"	"17"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	11	12880580	Unreliable
	"Illinois"	"17"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	98310	12880580	763.2
	"Illinois"	"17"	"2015"	"2015"	"Unintentional"	"1"	4850	12859995	37.7
	"Illinois"	"17"	"2015"	"2015"	"Suicide"	"2"	1363	12859995	10.6
	"Illinois"	"17"	"2015"	"2015"	"Homicide"	"3"	863	12859995	6.7
	"Illinois"	"17"	"2015"	"2015"	"Undetermined "	"4"	157	12859995	1.2
	"Illinois"	"17"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	11	12859995	Unreliable
	"Illinois"	"17"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	99628	12859995	774.7
	"Illinois"	"17"	"2016"	"2016"	"Unintentional"	"1"	5508	12801539	43.0
	"Illinois"	"17"	"2016"	"2016"	"Suicide"	"2"	1415	12801539	11.1
	"Illinois"	"17"	"2016"	"2016"	"Homicide"	"3"	1157	12801539	9.0
	"Illinois"	"17"	"2016"	"2016"	"Undetermined "	"4"	164	12801539	1.3
	"Illinois"	"17"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	17	12801539	Unreliable
	"Illinois"	"17"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	98759	12801539	771.5
	"Illinois"	"17"	"2017"	"2017"	"Unintentional"	"1"	6019	12802023	47.0
	"Illinois"	"17"	"2017"	"2017"	"Suicide"	"2"	1474	12802023	11.5
	"Illinois"	"17"	"2017"	"2017"	"Homicide"	"3"	1120	12802023	8.7
	"Illinois"	"17"	"2017"	"2017"	"Undetermined "	"4"	141	12802023	1.1
	"Illinois"	"17"	"2017"	"2017"	"Legal Intervention / Operations of War"	"5"	11	12802023	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	100956	12802023	788.6
	"Illinois"	"17"	"2018"	"2018"	"Unintentional"	"1"	6016	12741080	47.2
	"Illinois"	"17"	"2018"	"2018"	"Suicide"	"2"	1488	12741080	11.7
	"Illinois"	"17"	"2018"	"2018"	"Homicide"	"3"	994	12741080	7.8
	"Illinois"	"17"	"2018"	"2018"	"Undetermined "	"4"	162	12741080	1.3
	"Illinois"	"17"	"2018"	"2018"	"Legal Intervention / Operations of War"	"5"	10	12741080	Unreliable
	"Illinois"	"17"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	101352	12741080	795.5
	"Indiana"	"18"	"1999"	"1999"	"Unintentional"	"1"	2309	6044969	38.2
	"Indiana"	"18"	"1999"	"1999"	"Suicide"	"2"	628	6044969	10.4
	"Indiana"	"18"	"1999"	"1999"	"Homicide"	"3"	386	6044969	6.4
	"Indiana"	"18"	"1999"	"1999"	"Undetermined "	"4"	78	6044969	1.3
	"Indiana"	"18"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	51893	6044969	858.4
	"Indiana"	"18"	"2000"	"2000"	"Unintentional"	"1"	2139	6080485	35.2
	"Indiana"	"18"	"2000"	"2000"	"Suicide"	"2"	683	6080485	11.2
	"Indiana"	"18"	"2000"	"2000"	"Homicide"	"3"	367	6080485	6.0
	"Indiana"	"18"	"2000"	"2000"	"Undetermined "	"4"	86	6080485	1.4
	"Indiana"	"18"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	52190	6080485	858.3
	"Indiana"	"18"	"2001"	"2001"	"Unintentional"	"1"	2185	6127760	35.7
	"Indiana"	"18"	"2001"	"2001"	"Suicide"	"2"	715	6127760	11.7
	"Indiana"	"18"	"2001"	"2001"	"Homicide"	"3"	437	6127760	7.1
	"Indiana"	"18"	"2001"	"2001"	"Undetermined "	"4"	112	6127760	1.8
	"Indiana"	"18"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	51744	6127760	844.4
	"Indiana"	"18"	"2002"	"2002"	"Unintentional"	"1"	2148	6155967	34.9
	"Indiana"	"18"	"2002"	"2002"	"Suicide"	"2"	743	6155967	12.1
	"Indiana"	"18"	"2002"	"2002"	"Homicide"	"3"	385	6155967	6.3
	"Indiana"	"18"	"2002"	"2002"	"Undetermined "	"4"	119	6155967	1.9
	"Indiana"	"18"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	51993	6155967	844.6
	"Indiana"	"18"	"2003"	"2003"	"Unintentional"	"1"	2196	6196638	35.4
	"Indiana"	"18"	"2003"	"2003"	"Suicide"	"2"	736	6196638	11.9
	"Indiana"	"18"	"2003"	"2003"	"Homicide"	"3"	347	6196638	5.6
	"Indiana"	"18"	"2003"	"2003"	"Undetermined "	"4"	155	6196638	2.5
	"Indiana"	"18"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	10	6196638	Unreliable
	"Indiana"	"18"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	52524	6196638	847.6
	"Indiana"	"18"	"2004"	"2004"	"Unintentional"	"1"	2395	6233007	38.4
	"Indiana"	"18"	"2004"	"2004"	"Suicide"	"2"	704	6233007	11.3
	"Indiana"	"18"	"2004"	"2004"	"Homicide"	"3"	332	6233007	5.3
	"Indiana"	"18"	"2004"	"2004"	"Undetermined "	"4"	228	6233007	3.7
	"Indiana"	"18"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	50544	6233007	810.9
	"Indiana"	"18"	"2005"	"2005"	"Unintentional"	"1"	2480	6278616	39.5
	"Indiana"	"18"	"2005"	"2005"	"Suicide"	"2"	745	6278616	11.9
	"Indiana"	"18"	"2005"	"2005"	"Homicide"	"3"	368	6278616	5.9
	"Indiana"	"18"	"2005"	"2005"	"Undetermined "	"4"	194	6278616	3.1
	"Indiana"	"18"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	15	6278616	Unreliable
	"Indiana"	"18"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	51873	6278616	826.2
	"Indiana"	"18"	"2006"	"2006"	"Unintentional"	"1"	2480	6332669	39.2
	"Indiana"	"18"	"2006"	"2006"	"Suicide"	"2"	824	6332669	13.0
	"Indiana"	"18"	"2006"	"2006"	"Homicide"	"3"	375	6332669	5.9
	"Indiana"	"18"	"2006"	"2006"	"Undetermined "	"4"	221	6332669	3.5
	"Indiana"	"18"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	51713	6332669	816.6
	"Indiana"	"18"	"2007"	"2007"	"Unintentional"	"1"	2499	6379599	39.2
	"Indiana"	"18"	"2007"	"2007"	"Suicide"	"2"	790	6379599	12.4
	"Indiana"	"18"	"2007"	"2007"	"Homicide"	"3"	374	6379599	5.9
