"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	79	3145711	2.5
	"Iowa"	"19"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	122	3145711	3.9
	"Iowa"	"19"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	33	3145711	1.0
	"Iowa"	"19"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	15	3145711	Unreliable
	"Iowa"	"19"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	39	3145711	1.2
	"Iowa"	"19"	"2017"	"2017"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	12	3145711	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	10	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	20	3156145	0.6
	"Iowa"	"19"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	45	3156145	1.4
	"Iowa"	"19"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	23	3156145	0.7
	"Iowa"	"19"	"2018"	"2018"	"Depressive episode, unspecified"	"F32.9"	13	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Essential (primary) hypertension"	"I10"	11	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Atherosclerotic heart disease"	"I25.1"	14	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Cardiac arrest, unspecified"	"I46.9"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Cardiomegaly"	"I51.7"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	11	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Heroin"	"T40.1"	37	3156145	1.2
	"Iowa"	"19"	"2018"	"2018"	"Other opioids"	"T40.2"	54	3156145	1.7
	"Iowa"	"19"	"2018"	"2018"	"Methadone"	"T40.3"	10	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	80	3156145	2.5
	"Iowa"	"19"	"2018"	"2018"	"Cocaine"	"T40.5"	13	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Benzodiazepines"	"T42.4"	43	3156145	1.4
	"Iowa"	"19"	"2018"	"2018"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	12	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Other and unspecified antidepressants"	"T43.2"	33	3156145	1.0
	"Iowa"	"19"	"2018"	"2018"	"Psychostimulants with abuse potential"	"T43.6"	97	3156145	3.1
	"Iowa"	"19"	"2018"	"2018"	"Antiallergic and antiemetic drugs"	"T45.0"	11	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	155	3156145	4.9
	"Iowa"	"19"	"2018"	"2018"	"Ethanol"	"T51.0"	18	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Alcohol, unspecified"	"T51.9"	11	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	68	3156145	2.2
	"Iowa"	"19"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	55	3156145	1.7
	"Iowa"	"19"	"2018"	"2018"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	97	3156145	3.1
	"Iowa"	"19"	"2018"	"2018"	"Accidental poisoning by and exposure to alcohol"	"X45"	21	3156145	0.7
	"Iowa"	"19"	"2018"	"2018"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	3156145	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	33	3156145	1.0
	"Kansas"	"20"	"2016"	"2016"	"Obesity, unspecified"	"E66.9"	14	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	21	2907289	0.7
	"Kansas"	"20"	"2016"	"2016"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	17	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	33	2907289	1.1
	"Kansas"	"20"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	17	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	22	2907289	0.8
	"Kansas"	"20"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	10	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	21	2907289	0.7
	"Kansas"	"20"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	21	2907289	0.7
	"Kansas"	"20"	"2016"	"2016"	"Cardiomegaly"	"I51.7"	39	2907289	1.3
	"Kansas"	"20"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Heroin"	"T40.1"	32	2907289	1.1
	"Kansas"	"20"	"2016"	"2016"	"Other opioids"	"T40.2"	83	2907289	2.9
	"Kansas"	"20"	"2016"	"2016"	"Methadone"	"T40.3"	10	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Other synthetic narcotics"	"T40.4"	27	2907289	0.9
	"Kansas"	"20"	"2016"	"2016"	"Cocaine"	"T40.5"	13	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Other and unspecified narcotics"	"T40.6"	11	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Benzodiazepines"	"T42.4"	41	2907289	1.4
	"Kansas"	"20"	"2016"	"2016"	"Other and unspecified antidepressants"	"T43.2"	19	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Psychostimulants with abuse potential"	"T43.6"	81	2907289	2.8
	"Kansas"	"20"	"2016"	"2016"	"Antiallergic and antiemetic drugs"	"T45.0"	17	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	138	2907289	4.7
	"Kansas"	"20"	"2016"	"2016"	"Ethanol"	"T51.0"	19	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	59	2907289	2.0
	"Kansas"	"20"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	68	2907289	2.3
	"Kansas"	"20"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	108	2907289	3.7
	"Kansas"	"20"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	18	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	2907289	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	39	2907289	1.3
	"Kansas"	"20"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	24	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	19	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	30	2913123	1.0
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	19	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	25	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	21	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	21	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	34	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	19	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cardiomegaly"	"I51.7"	35	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Heroin"	"T40.1"	25	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Other opioids"	"T40.2"	74	2913123	2.5
	"Kansas"	"20"	"2017"	"2017"	"Methadone"	"T40.3"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other synthetic narcotics"	"T40.4"	32	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Cocaine"	"T40.5"	26	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Benzodiazepines"	"T42.4"	46	2913123	1.6
	"Kansas"	"20"	"2017"	"2017"	"Other and unspecified antidepressants"	"T43.2"	16	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Psychostimulants with abuse potential"	"T43.6"	81	2913123	2.8
	"Kansas"	"20"	"2017"	"2017"	"Antiallergic and antiemetic drugs"	"T45.0"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	115	2913123	3.9
	"Kansas"	"20"	"2017"	"2017"	"Ethanol"	"T51.0"	19	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	58	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	77	2913123	2.6
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	125	2913123	4.3
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	22	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	38	2913123	1.3
	"Kansas"	"20"	"2018"	"2018"	"Obesity, unspecified"	"E66.9"	20	2911505	0.7
	"Kansas"	"20"	"2018"	"2018"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	25	2911505	0.9
	"Kansas"	"20"	"2018"	"2018"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	18	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	23	2911505	0.8
	"Kansas"	"20"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	19	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	19	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Essential (primary) hypertension"	"I10"	15	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	20	2911505	0.7
	"Kansas"	"20"	"2018"	"2018"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	28	2911505	1.0
	"Kansas"	"20"	"2018"	"2018"	"Atherosclerotic heart disease"	"I25.1"	14	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Cardiomegaly"	"I51.7"	42	2911505	1.4
	"Kansas"	"20"	"2018"	"2018"	"Heroin"	"T40.1"	33	2911505	1.1
	"Kansas"	"20"	"2018"	"2018"	"Other opioids"	"T40.2"	73	2911505	2.5
	"Kansas"	"20"	"2018"	"2018"	"Methadone"	"T40.3"	14	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	50	2911505	1.7
	"Kansas"	"20"	"2018"	"2018"	"Cocaine"	"T40.5"	28	2911505	1.0
	"Kansas"	"20"	"2018"	"2018"	"Benzodiazepines"	"T42.4"	51	2911505	1.8
	"Kansas"	"20"	"2018"	"2018"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	12	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	12	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Other and unspecified antidepressants"	"T43.2"	23	2911505	0.8
	"Kansas"	"20"	"2018"	"2018"	"Psychostimulants with abuse potential"	"T43.6"	77	2911505	2.6
	"Kansas"	"20"	"2018"	"2018"	"Antiallergic and antiemetic drugs"	"T45.0"	19	2911505	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	121	2911505	4.2
	"Kansas"	"20"	"2018"	"2018"	"Ethanol"	"T51.0"	30	2911505	1.0
	"Kansas"	"20"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	70	2911505	2.4
	"Kansas"	"20"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	94	2911505	3.2
	"Kansas"	"20"	"2018"	"2018"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	99	2911505	3.4
	"Kansas"	"20"	"2018"	"2018"	"Accidental poisoning by and exposure to alcohol"	"X45"	26	2911505	0.9
	"Kansas"	"20"	"2018"	"2018"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	46	2911505	1.6
	"Kansas"	"20"	"2018"	"2018"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	14	2911505	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Septicaemia, unspecified"	"A41.9"	14	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Chronic viral hepatitis C"	"B18.2"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Unspecified diabetes mellitus, without complications"	"E14.9"	20	4436974	0.5
	"Kentucky"	"21"	"2016"	"2016"	"Obesity, unspecified"	"E66.9"	40	4436974	0.9
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	26	4436974	0.6
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	35	4436974	0.8
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	40	4436974	0.9
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	22	4436974	0.5
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	100	4436974	2.3
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	309	4436974	7.0
	"Kentucky"	"21"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	58	4436974	1.3
	"Kentucky"	"21"	"2016"	"2016"	"Depressive episode, unspecified"	"F32.9"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	57	4436974	1.3
	"Kentucky"	"21"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	45	4436974	1.0
	"Kentucky"	"21"	"2016"	"2016"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	57	4436974	1.3
	"Kentucky"	"21"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	13	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	14	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Cardiac arrest, unspecified"	"I46.9"	49	4436974	1.1
	"Kentucky"	"21"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	13	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Cardiomegaly"	"I51.7"	52	4436974	1.2
	"Kentucky"	"21"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	39	4436974	0.9
	"Kentucky"	"21"	"2016"	"2016"	"Acute respiratory failure"	"J96.0"	17	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Respiratory failure, unspecified"	"J96.9"	21	4436974	0.5
	"Kentucky"	"21"	"2016"	"2016"	"Respiratory arrest"	"R09.2"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Other specified general symptoms and signs"	"R68.8"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Heroin"	"T40.1"	311	4436974	7.0
	"Kentucky"	"21"	"2016"	"2016"	"Other opioids"	"T40.2"	403	4436974	9.1
	"Kentucky"	"21"	"2016"	"2016"	"Methadone"	"T40.3"	48	4436974	1.1
	"Kentucky"	"21"	"2016"	"2016"	"Other synthetic narcotics"	"T40.4"	465	4436974	10.5
	"Kentucky"	"21"	"2016"	"2016"	"Cocaine"	"T40.5"	145	4436974	3.3
	"Kentucky"	"21"	"2016"	"2016"	"Other and unspecified narcotics"	"T40.6"	69	4436974	1.6
	"Kentucky"	"21"	"2016"	"2016"	"Cannabis (derivatives)"	"T40.7"	27	4436974	0.6
	"Kentucky"	"21"	"2016"	"2016"	"Benzodiazepines"	"T42.4"	389	4436974	8.8
	"Kentucky"	"21"	"2016"	"2016"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	238	4436974	5.4
	"Kentucky"	"21"	"2016"	"2016"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Other and unspecified antidepressants"	"T43.2"	36	4436974	0.8
	"Kentucky"	"21"	"2016"	"2016"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Psychostimulants with abuse potential"	"T43.6"	192	4436974	4.3
	"Kentucky"	"21"	"2016"	"2016"	"Other and unspecified drugs primarily affecting the autonomic nervous system"	"T44.9"	11	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Antiallergic and antiemetic drugs"	"T45.0"	13	4436974	Unreliable
	"Kentucky"	"21"	"2016"	"2016"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	1059	4436974	23.9
	"Kentucky"	"21"	"2016"	"2016"	"Ethanol"	"T51.0"	103	4436974	2.3
	"Kentucky"	"21"	"2016"	"2016"	"Alcohol, unspecified"	"T51.9"	44	4436974	1.0
	"Kentucky"	"21"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	77	4436974	1.7
	"Kentucky"	"21"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	435	4436974	9.8
	"Kentucky"	"21"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	787	4436974	17.7
	"Kentucky"	"21"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	133	4436974	3.0
