"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	39821	4068132	978.9
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	385	4089875	9.4
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	61	4089875	1.5
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	4089875	0.5
	"Kentucky"	"21"	"2002"	"2002"	"All other drug-induced causes"	"D9"	372	4089875	9.1
	"Kentucky"	"21"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	28	4089875	0.7
	"Kentucky"	"21"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	477	4089875	11.7
	"Kentucky"	"21"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	40666	4089875	994.3
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	513	4117170	12.5
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	50	4117170	1.2
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	35	4117170	0.9
	"Kentucky"	"21"	"2003"	"2003"	"All other drug-induced causes"	"D9"	364	4117170	8.8
	"Kentucky"	"21"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	33	4117170	0.8
	"Kentucky"	"21"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	483	4117170	11.7
	"Kentucky"	"21"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	40209	4117170	976.6
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	497	4146101	12.0
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	49	4146101	1.2
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	35	4146101	0.8
	"Kentucky"	"21"	"2004"	"2004"	"All other drug-induced causes"	"D9"	424	4146101	10.2
	"Kentucky"	"21"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	35	4146101	0.8
	"Kentucky"	"21"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	491	4146101	11.8
	"Kentucky"	"21"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	38596	4146101	930.9
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	587	4182742	14.0
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	53	4182742	1.3
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	45	4182742	1.1
	"Kentucky"	"21"	"2005"	"2005"	"All other drug-induced causes"	"D9"	443	4182742	10.6
	"Kentucky"	"21"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	32	4182742	0.8
	"Kentucky"	"21"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	514	4182742	12.3
	"Kentucky"	"21"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	40164	4182742	960.2
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	646	4219239	15.3
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	67	4219239	1.6
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	57	4219239	1.4
	"Kentucky"	"21"	"2006"	"2006"	"All other drug-induced causes"	"D9"	446	4219239	10.6
	"Kentucky"	"21"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	25	4219239	0.6
	"Kentucky"	"21"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	529	4219239	12.5
	"Kentucky"	"21"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	40048	4219239	949.2
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	599	4256672	14.1
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	71	4256672	1.7
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	63	4256672	1.5
	"Kentucky"	"21"	"2007"	"2007"	"All other drug-induced causes"	"D9"	519	4256672	12.2
	"Kentucky"	"21"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	118	4256672	2.8
	"Kentucky"	"21"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	473	4256672	11.1
	"Kentucky"	"21"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	40019	4256672	940.1
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	666	4289878	15.5
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	67	4289878	1.6
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	71	4289878	1.7
	"Kentucky"	"21"	"2008"	"2008"	"All other drug-induced causes"	"D9"	548	4289878	12.8
	"Kentucky"	"21"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	117	4289878	2.7
	"Kentucky"	"21"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	458	4289878	10.7
	"Kentucky"	"21"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	41282	4289878	962.3
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	688	4317074	15.9
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	65	4317074	1.5
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	81	4317074	1.9
	"Kentucky"	"21"	"2009"	"2009"	"All other drug-induced causes"	"D9"	575	4317074	13.3
	"Kentucky"	"21"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	129	4317074	3.0
	"Kentucky"	"21"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	615	4317074	14.2
	"Kentucky"	"21"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	41324	4317074	957.2
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	957	4339367	22.1
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	61	4339367	1.4
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	71	4339367	1.6
	"Kentucky"	"21"	"2010"	"2010"	"All other drug-induced causes"	"D9"	3877	4339367	89.3
	"Kentucky"	"21"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	159	4339367	3.7
	"Kentucky"	"21"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	689	4339367	15.9
	"Kentucky"	"21"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	41921	4339367	966.1
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1014	4369356	23.2
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	68	4369356	1.6
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	62	4369356	1.4
	"Kentucky"	"21"	"2011"	"2011"	"All other drug-induced causes"	"D9"	7232	4369356	165.5
	"Kentucky"	"21"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	206	4369356	4.7
	"Kentucky"	"21"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	571	4369356	13.1
	"Kentucky"	"21"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	42540	4369356	973.6
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1026	4380415	23.4
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	73	4380415	1.7
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	67	4380415	1.5
	"Kentucky"	"21"	"2012"	"2012"	"All other drug-induced causes"	"D9"	7589	4380415	173.2
	"Kentucky"	"21"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	222	4380415	5.1
	"Kentucky"	"21"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	646	4380415	14.7
	"Kentucky"	"21"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	43566	4380415	994.6
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	944	4395295	21.5
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	73	4395295	1.7
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	75	4395295	1.7
	"Kentucky"	"21"	"2013"	"2013"	"All other drug-induced causes"	"D9"	7514	4395295	171.0
	"Kentucky"	"21"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	177	4395295	4.0
	"Kentucky"	"21"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	636	4395295	14.5
	"Kentucky"	"21"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	43648	4395295	993.1
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1043	4413457	23.6
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	58	4413457	1.3
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	50	4413457	1.1
	"Kentucky"	"21"	"2014"	"2014"	"All other drug-induced causes"	"D9"	7973	4413457	180.7
	"Kentucky"	"21"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	200	4413457	4.5
	"Kentucky"	"21"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	722	4413457	16.4
	"Kentucky"	"21"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	44706	4413457	1012.9
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1222	4425092	27.6
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	56	4425092	1.3
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	80	4425092	1.8
	"Kentucky"	"21"	"2015"	"2015"	"All other drug-induced causes"	"D9"	8778	4425092	198.4
	"Kentucky"	"21"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	206	4425092	4.7
	"Kentucky"	"21"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	839	4425092	19.0
	"Kentucky"	"21"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	46427	4425092	1049.2
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1366	4436974	30.8
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	63	4436974	1.4
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	59	4436974	1.3
	"Kentucky"	"21"	"2016"	"2016"	"All other drug-induced causes"	"D9"	8807	4436974	198.5
	"Kentucky"	"21"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	223	4436974	5.0
	"Kentucky"	"21"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	892	4436974	20.1
	"Kentucky"	"21"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	47675	4436974	1074.5
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1511	4454189	33.9
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	66	4454189	1.5
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	52	4454189	1.2
	"Kentucky"	"21"	"2017"	"2017"	"All other drug-induced causes"	"D9"	9023	4454189	202.6
	"Kentucky"	"21"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	223	4454189	5.0
	"Kentucky"	"21"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	920	4454189	20.7
	"Kentucky"	"21"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	48078	4454189	1079.4
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1326	4468402	29.7
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	4468402	0.9
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	28	4468402	0.6
	"Kentucky"	"21"	"2018"	"2018"	"All other drug-induced causes"	"D9"	9431	4468402	211.1
	"Kentucky"	"21"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	195	4468402	4.4
	"Kentucky"	"21"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	901	4468402	20.2
	"Kentucky"	"21"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	48578	4468402	1087.1
	"Louisiana"	"22"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	151	4460811	3.4
	"Louisiana"	"22"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	37	4460811	0.8
	"Louisiana"	"22"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	32	4460811	0.7
	"Louisiana"	"22"	"1999"	"1999"	"All other drug-induced causes"	"D9"	230	4460811	5.2
	"Louisiana"	"22"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	4460811	Unreliable
	"Louisiana"	"22"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	622	4460811	13.9
	"Louisiana"	"22"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	41189	4460811	923.4
	"Louisiana"	"22"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	185	4468976	4.1
	"Louisiana"	"22"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	4468976	0.9
	"Louisiana"	"22"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	37	4468976	0.8
	"Louisiana"	"22"	"2000"	"2000"	"All other drug-induced causes"	"D9"	2688	4468976	60.1
	"Louisiana"	"22"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	4468976	Unreliable
	"Louisiana"	"22"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	565	4468976	12.6
	"Louisiana"	"22"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	41096	4468976	919.6
	"Louisiana"	"22"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	218	4477875	4.9
	"Louisiana"	"22"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	43	4477875	1.0
	"Louisiana"	"22"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	30	4477875	0.7
	"Louisiana"	"22"	"2001"	"2001"	"All other drug-induced causes"	"D9"	2512	4477875	56.1
	"Louisiana"	"22"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	4477875	Unreliable
	"Louisiana"	"22"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	493	4477875	11.0
	"Louisiana"	"22"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	41706	4477875	931.4
	"Louisiana"	"22"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	310	4497267	6.9
	"Louisiana"	"22"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	38	4497267	0.8
	"Louisiana"	"22"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	61	4497267	1.4
	"Louisiana"	"22"	"2002"	"2002"	"All other drug-induced causes"	"D9"	2506	4497267	55.7
	"Louisiana"	"22"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	508	4497267	11.3
	"Louisiana"	"22"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	41939	4497267	932.5
	"Louisiana"	"22"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	439	4521042	9.7
	"Louisiana"	"22"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	4521042	1.2
	"Louisiana"	"22"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	96	4521042	2.1
	"Louisiana"	"22"	"2003"	"2003"	"All other drug-induced causes"	"D9"	2349	4521042	52.0
	"Louisiana"	"22"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	4521042	Unreliable
	"Louisiana"	"22"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	526	4521042	11.6
	"Louisiana"	"22"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	42668	4521042	943.8
	"Louisiana"	"22"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	471	4552238	10.3
	"Louisiana"	"22"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	52	4552238	1.1
	"Louisiana"	"22"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	79	4552238	1.7
	"Louisiana"	"22"	"2004"	"2004"	"All other drug-induced causes"	"D9"	2190	4552238	48.1
	"Louisiana"	"22"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	4552238	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	513	4552238	11.3
	"Louisiana"	"22"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	42158	4552238	926.1
	"Louisiana"	"22"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	590	4576628	12.9
	"Louisiana"	"22"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	53	4576628	1.2
	"Louisiana"	"22"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	97	4576628	2.1
	"Louisiana"	"22"	"2005"	"2005"	"All other drug-induced causes"	"D9"	2398	4576628	52.4
	"Louisiana"	"22"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	31	4576628	0.7
	"Louisiana"	"22"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	451	4576628	9.9
	"Louisiana"	"22"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	44289	4576628	967.7
	"Louisiana"	"22"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	632	4302665	14.7
	"Louisiana"	"22"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	48	4302665	1.1
	"Louisiana"	"22"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	85	4302665	2.0
	"Louisiana"	"22"	"2006"	"2006"	"All other drug-induced causes"	"D9"	2052	4302665	47.7
	"Louisiana"	"22"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	33	4302665	0.8
	"Louisiana"	"22"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	469	4302665	10.9
	"Louisiana"	"22"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	39970	4302665	929.0
	"Louisiana"	"22"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	696	4375581	15.9
	"Louisiana"	"22"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	45	4375581	1.0
	"Louisiana"	"22"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	132	4375581	3.0
	"Louisiana"	"22"	"2007"	"2007"	"All other drug-induced causes"	"D9"	1936	4375581	44.2
	"Louisiana"	"22"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	87	4375581	2.0
	"Louisiana"	"22"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	426	4375581	9.7
	"Louisiana"	"22"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	39904	4375581	912.0
	"Louisiana"	"22"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	592	4435586	13.3
	"Louisiana"	"22"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	4435586	0.9
	"Louisiana"	"22"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	76	4435586	1.7
	"Louisiana"	"22"	"2008"	"2008"	"All other drug-induced causes"	"D9"	2022	4435586	45.6
	"Louisiana"	"22"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	93	4435586	2.1
	"Louisiana"	"22"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	402	4435586	9.1
	"Louisiana"	"22"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	41158	4435586	927.9
	"Louisiana"	"22"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	547	4491648	12.2
	"Louisiana"	"22"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	37	4491648	0.8
	"Louisiana"	"22"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	79	4491648	1.8
	"Louisiana"	"22"	"2009"	"2009"	"All other drug-induced causes"	"D9"	2167	4491648	48.2
	"Louisiana"	"22"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	86	4491648	1.9
	"Louisiana"	"22"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	418	4491648	9.3
	"Louisiana"	"22"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	40224	4491648	895.5
	"Louisiana"	"22"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	542	4533372	12.0
	"Louisiana"	"22"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	4533372	0.9
	"Louisiana"	"22"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	81	4533372	1.8
	"Louisiana"	"22"	"2010"	"2010"	"All other drug-induced causes"	"D9"	2039	4533372	45.0
	"Louisiana"	"22"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	91	4533372	2.0
	"Louisiana"	"22"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	450	4533372	9.9
	"Louisiana"	"22"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	40611	4533372	895.8
	"Louisiana"	"22"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	569	4574836	12.4
	"Louisiana"	"22"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	57	4574836	1.2
	"Louisiana"	"22"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	51	4574836	1.1
	"Louisiana"	"22"	"2011"	"2011"	"All other drug-induced causes"	"D9"	1784	4574836	39.0
	"Louisiana"	"22"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	66	4574836	1.4
	"Louisiana"	"22"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	397	4574836	8.7
	"Louisiana"	"22"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	40830	4574836	892.5
	"Louisiana"	"22"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	517	4601893	11.2
	"Louisiana"	"22"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	4601893	1.2
	"Louisiana"	"22"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	63	4601893	1.4
	"Louisiana"	"22"	"2012"	"2012"	"All other drug-induced causes"	"D9"	3007	4601893	65.3
	"Louisiana"	"22"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	87	4601893	1.9
	"Louisiana"	"22"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	430	4601893	9.3
	"Louisiana"	"22"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	42264	4601893	918.4
	"Louisiana"	"22"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	742	4625470	16.0
	"Louisiana"	"22"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	46	4625470	1.0
	"Louisiana"	"22"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	73	4625470	1.6
	"Louisiana"	"22"	"2013"	"2013"	"All other drug-induced causes"	"D9"	5012	4625470	108.4
	"Louisiana"	"22"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	108	4625470	2.3
	"Louisiana"	"22"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	597	4625470	12.9
	"Louisiana"	"22"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	43189	4625470	933.7
	"Louisiana"	"22"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	754	4649676	16.2
	"Louisiana"	"22"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	62	4649676	1.3
	"Louisiana"	"22"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	64	4649676	1.4
	"Louisiana"	"22"	"2014"	"2014"	"All other drug-induced causes"	"D9"	5467	4649676	117.6
	"Louisiana"	"22"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	134	4649676	2.9
	"Louisiana"	"22"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	660	4649676	14.2
